fecha;receta;litros_past;kg_cuba;est_cuba;mg_cuba;mp_cuba;lactosa_cuba;ph_cuajado;ph_inicio_moldeo_cuba;ph_final_moldeo_cuba;formato;ph_inicio_moldeo_queso;ph_inicio_desmoldeo_queso;ph_fin_desmoldeo_queso;mg_salida_salmuera;ph_salida_salmuera;est_salida_salmuera;peso_queso_total;sal_queso;est_kg_entrada;mg_kg_entrada;coef_recup_mp;coef_recup_mg;mp_kg_recuperado;mg_kg_recuperado;est_kg_recuperado;kg_queso_por_mg;kg_queso_por_est;kg_queso_estimado
2022-05-27;oveja do 3 kg;12530;12945,89;15,9;6,49;5,16;4,25;6,54;6,49;6,42;3 kg;6,45;6,14;5,85;31,73;5,2;59,47;14432,0;1,23;1992,27;813,197;0,8937096399639092;0,8941152805293181;597,0051212510784;751,2251626814549;707,0451862510785;2367,5548776598007;1188,910688163912;1188,910688163912
2022-05-27;light barra 4,2 kg;14030;14342,65;10,52;2,47;3,46;4,59;6,59;6,45;;barra;6,36;5,45;5,24;24,37;5,29;52,47;14458,0;1,28;1475,9560000000001;346,54100000000005;0,9119880115134543;0,9113682344322867;452,57923992533716;322,86445950723186;584,2447669253372;1324,8439044203194;1113,483451353797;1113,483451353797
2022-05-27;oveja normal 3 kg;10030;10400,27;14,92;5,97;4,69;4,26;6,57;6,48;6,44;3 kg;6,43;5,8;5,61;31,5;5,34;57,54;3707,0;1,41;1496,476;598,7909999999999;0,9529096101237301;0,9547939594373883;464,8032581283436;592,8278638593179;553,4135585283436;1881,993218601009;961,7892918462697;961,7892918462697
2022-05-27;iqm+ 3 kg;10030;10191,85;12,63;4,73;3,82;4,08;6,55;6,38;6,3;3 kg;6,25;5,28;5,13;29,27;5,38;56,16;6628,0;1,48;1266,789;474,41900000000004;0,972334644670488;0,9741614533012719;378,5577540044837;469,6184003902913;461,7232500044837;1604,4359425701787;822,156784196018;822,156784196018
2022-05-27;madurado 3 kg;10030;10426,23;11,99;4,51;3,65;3,83;6,57;6,45;;3 kg;6,29;5,15;5,05;31,06;5,23;57,28;6160,0;1,34;1202,597;452,35299999999995;0,9212691819119097;0,9202319500813755;350,59579996217747;432,71420341685194;430,46072176217746;1393,1558384315904;751,502656707712;751,502656707712
2022-05-27;madurado barra 4,2 kg;14530;14637,61;12,379999999999999;4,67;3,76;3,95;6,58;6,44;6,4;barra;6,35;5,57;5,33;30,24;5,28;56,22;4290,0;1,3;1798,8139999999999;678,551;0,9594713278598617;0,9574581626185519;528,0682030876441;654,4957915064481;643,705322087644;2164,3379348758203;1144,9756707357596;1144,9756707357596
2022-05-27;oveja normal barra 4,2 kg;10030;10414,38;14,99;5,91;4,76;4,32;6,58;6,5;6,42;barra;6,45;5,72;5,5;;;;5569,0;;1503,497;592,773;0,9781268251131756;0,9771464517305634;484,8814195782944;601,4237308208482;574,8616627782944;;;
2022-05-30;iqm + barra 4,2 sin lactosa;13270;13127,05;13,11;4,97;3,94;4,2;6,58;6,49;6,45;barra;6,38;5,8;5,49;30,58;5,53;57,76;4102,0;1,39;1739,697;659,5189999999999;;;;;;;;
2022-05-30;oveja do 3 kg;12030;12430,89;15,44;6,19;5,08;4,17;6,57;6,5;6,45;3 kg;6,42;;;30,73;5,5;56,64;15865,0;1,55;1857,4319999999998;744,6570000000002;0,8943323106269394;0,8944758247507848;564,7612061039451;688,274183219936;668,4348287039452;2239,7467725998567;1180,1462371185473;1180,1462371185473
2022-05-30;iqm+ barra 4,2 kg;14030;14574,05;13,57;5,13;4,1;4,34;6,58;6,42;6,35;barra;6,31;5,57;5,3;29,82;5,49;56,25;21627,0;1,09;1903,871;719,7389999999999;0,9233851754617222;0,9243961438593917;551,7559303739544;691,1236353272366;678,2586843739543;2317,651359246266;1205,7932166648077;1205,7932166648077
2022-05-30;oveja normal 3 kg;11030;11727,44;14,85;5,82;4,77;4,26;6,57;6,49;;3 kg;6,39;;;0,0;0,0;0,0;8323,0;0,0;1637,955;641,946;0,9525221184723508;0,9534726625428349;532,8398138688374;650,7803783017803;632,7576026688374;inf;inf;inf
2022-05-30;iqm+ 3 kg;12080;12550,32;12,93;4,97;3,92;4,04;6,57;6,44;6,36;3 kg;6,35;5,49;5,33;31,03;5,41;57,14;2234,0;1,26;1561,944;600,376;0,9720979579643519;0,9722906626402699;478,2455053969273;606,4671797726273;579,6520909969273;1954,4543337822342;1014,4418813386897;1014,4418813386897
2022-05-30;tierno 3 kg;15030;14902,54;12,540000000000001;4,63;3,67;4,24;6,58;6,47;6,31;3 kg;6,3;5,2;5,15;30,76;5,33;57,73;14971,0;0,48;1884,7620000000002;695,8889999999999;0,8978179554235616;0,897413139470048;491,0374853584349;619,20394010623;617,4110245584349;2013,0167103583547;1069,4803820516802;1069,4803820516802
2022-05-30;cabra barra 4,2 kg;11530;12225,36;11,45;4,28;3,01;4,16;6,59;6,4;6,32;barra;6,25;5,36;5,13;;;;8137,0;;1320,185;493,48400000000004;0,9094803432490686;0,9087487378940013;334,6736107352173;475,4986041288318;436,38860593521736;;;
2022-05-30;wasabi 3 kg;13030;13116,9;13,34;5,08;3,93;4,33;6,54;6,48;6,4;3 kg;6,42;5,9;5,3;31,76;5,46;57,58;16785,0;1,13;1738,2020000000002;661,924;0,9062133489904733;0,9068028318878223;467,14769818076445;604,2376569319404;580,7400521807645;1902,5115142693337;1008,5794584591255;1008,5794584591255
